day;avg_size;avg_speed;avg_senserange;n_creatures
1125;1010;1127;993;44
1126;1010;1129;993;44
1127;1009;1128;993;41
1128;1011;1130;992;44
1129;1010;1130;992;38
1130;1009;1129;992;39
1131;1008;1128;991;36
1132;1011;1131;989;40
1133;1011;1130;987;35
1134;1012;1129;985;37
1135;1011;1128;985;37
1136;1010;1126;986;40
1137;1009;1126;986;35
1138;1009;1125;984;36
1139;1009;1125;984;36
1140;1009;1126;985;42
1141;1010;1128;985;45
1142;1011;1129;984;42
1143;1012;1131;985;39
1144;1011;1130;985;43
1145;1010;1131;986;47
1146;1009;1134;985;48
1147;1009;1136;985;38
1148;1009;1138;986;37
1149;1009;1138;986;43
1150;1008;1138;986;40
1151;1009;1138;987;38
1152;1010;1138;988;38
1153;1011;1137;989;37
1154;1012;1137;989;39
1155;1011;1138;988;38
1156;1010;1137;986;36
1157;1010;1138;987;36
1158;1009;1137;986;36
1159;1010;1138;985;38
1160;1010;1141;986;36
1161;1011;1141;986;37
1162;1011;1140;986;39
1163;1011;1139;984;38
1164;1010;1138;983;39
1165;1009;1138;984;41
1166;1010;1137;985;42
1167;1010;1140;986;44
1168;1011;1140;987;36
1169;1012;1140;988;35
1170;1013;1140;988;39
1171;1012;1141;990;37
1172;1012;1142;990;35
1173;1013;1143;990;37
1174;1014;1145;990;40
1175;1013;1145;989;34
1176;1013;1145;988;32
1177;1013;1144;988;34
1178;1012;1143;987;36
1179;1013;1142;986;34
1180;1013;1141;985;33
1181;1013;1140;986;32
1182;1014;1140;986;36
1183;1014;1138;988;35
1184;1013;1137;988;37
1185;1014;1134;989;36
1186;1014;1134;989;38
1187;1015;1134;989;34
1188;1016;1132;989;35
1189;1015;1131;990;34
1190;1015;1132;990;35
1191;1014;1131;990;37
1192;1013;1130;990;41
1193;1012;1129;991;37
1194;1012;1130;991;37
1195;1011;1129;991;36
1196;1013;1127;990;38
1197;1014;1126;990;37
1198;1014;1127;989;33
1199;1014;1128;988;37
1200;1013;1128;985;37
1201;1013;1129;985;40
1202;1013;1129;986;42
1203;1013;1130;985;46
1204;1013;1129;984;46
1205;1013;1127;984;44
1206;1014;1126;984;43
1207;1014;1126;983;41
1208;1015;1127;983;42
1209;1016;1127;983;45
1210;1016;1129;980;42
1211;1014;1131;978;43
1212;1014;1132;977;39
1213;1016;1131;976;32
1214;1015;1131;975;29
1215;1014;1131;975;33
1216;1012;1130;975;38
1217;1013;1129;976;35
1218;1013;1130;976;40
1219;1014;1131;978;40
1220;1013;1133;978;41
1221;1015;1131;977;40
1222;1016;1132;979;45
1223;1014;1130;979;38
1224;1014;1130;980;39
1225;1014;1129;980;36
1226;1014;1130;981;38
1227;1016;1128;980;37
1228;1017;1129;976;34
1229;1018;1127;976;33
1230;1017;1127;975;38
1231;1017;1127;974;40
1232;1016;1128;974;40
1233;1017;1128;975;41
1234;1018;1129;976;44
1235;1017;1130;975;39
1236;1018;1131;974;42
1237;1017;1131;974;37
1238;1017;1132;974;40
1239;1017;1133;974;44
1240;1017;1133;972;44
1241;1017;1135;972;39
1242;1018;1138;970;40
1243;1018;1139;969;40
1244;1017;1139;969;38
1245;1016;1141;969;39
1246;1017;1142;970;43
1247;1017;1142;970;36
1248;1017;1141;970;39
1249;1017;1141;970;39
1250;1017;1141;970;39
1251;1016;1141;970;38
1252;1015;1142;969;41
1253;1016;1141;968;40
1254;1015;1142;967;37
1255;1016;1142;967;32
1256;1016;1142;967;34
1257;1015;1142;969;34
1258;1015;1141;968;37
1259;1014;1139;968;31
1260;1014;1139;968;31
1261;1013;1139;970;31
1262;1014;1139;970;33
1263;1013;1140;970;34
1264;1013;1141;970;35
1265;1013;1141;968;37
1266;1013;1141;967;37
1267;1012;1142;965;37
1268;1012;1142;965;38
1269;1012;1142;964;37
1270;1012;1143;963;38
1271;1012;1144;964;37
1272;1012;1144;967;37
1273;1011;1143;968;35
1274;1012;1143;969;34
1275;1013;1144;970;36
1276;1013;1144;970;36
1277;1012;1143;970;34
1278;1012;1142;971;33
1279;1011;1142;971;33
1280;1011;1142;972;33
1281;1011;1142;972;33
1282;1010;1143;971;37
1283;1009;1142;973;38
1284;1008;1143;970;39
1285;1007;1143;967;34
1286;1007;1144;965;37
1287;1006;1145;964;40
1288;1005;1145;960;38
1289;1005;1146;959;38
1290;1005;1145;957;35
1291;1005;1145;957;35
1292;1006;1144;954;35
1293;1006;1144;955;32
1294;1007;1143;955;29
1295;1007;1143;954;29
1296;1008;1143;955;34
1297;1008;1142;956;38
1298;1008;1142;956;33
1299;1008;1142;957;37
1300;1009;1141;959;42
1301;1011;1140;958;38
1302;1012;1140;959;33
1303;1012;1142;958;35
1304;1011;1141;960;34
1305;1011;1141;960;33
1306;1009;1140;959;36
1307;1010;1138;960;38
1308;1009;1137;962;37
1309;1008;1136;963;41
1310;1008;1137;962;36
1311;1009;1138;961;37
1312;1009;1137;963;36
1313;1008;1137;963;39
1314;1008;1136;962;40
1315;1008;1134;963;37
1316;1007;1133;963;36
1317;1008;1133;962;36
1318;1007;1133;962;42
1319;1008;1133;964;40
1320;1007;1133;964;40
1321;1007;1132;965;42
1322;1006;1132;966;42
1323;1006;1131;967;40
1324;1007;1131;966;38
1325;1007;1131;965;37
1326;1008;1131;964;39
1327;1007;1130;963;43
1328;1008;1130;959;42
1329;1008;1130;959;37
1330;1008;1129;958;40
1331;1007;1129;958;44
1332;1006;1130;959;45
1333;1006;1131;962;39
1334;1005;1131;963;41
1335;1006;1130;964;40
1336;1006;1130;964;43
1337;1006;1130;965;44
1338;1007;1131;965;46
1339;1008;1132;964;43
1340;1008;1132;963;43
1341;1008;1131;963;45
1342;1008;1133;961;43
1343;1009;1132;961;39
1344;1010;1132;961;38
1345;1011;1132;960;41
1346;1012;1132;958;40
1347;1013;1131;958;39
1348;1013;1131;960;38
1349;1013;1131;962;39
1350;1012;1131;964;37
1351;1011;1131;965;42
1352;1011;1131;969;41
1353;1010;1130;967;36
1354;1011;1130;966;39
1355;1011;1131;963;33
1356;1011;1132;962;36
1357;1011;1134;960;38
1358;1012;1133;961;41
1359;1014;1133;961;42
1360;1015;1136;963;39
1361;1016;1137;963;39
1362;1016;1137;964;38
1363;1017;1137;965;43
1364;1016;1136;966;40
1365;1016;1136;965;43
1366;1017;1136;965;42
1367;1017;1137;963;38
1368;1017;1137;964;37
1369;1017;1138;963;42
1370;1016;1137;965;35
1371;1015;1136;966;32
1372;1014;1135;967;36
1373;1013;1134;966;36
1374;1013;1135;967;39
1375;1014;1134;966;39
1376;1013;1135;966;41
1377;1013;1135;964;40
1378;1012;1136;964;43
1379;1011;1137;966;44
1380;1011;1136;964;41
1381;1010;1136;961;38
1382;1010;1137;962;33
1383;1010;1138;965;41
1384;1010;1138;965;39
1385;1011;1138;969;42
1386;1012;1137;971;43
1387;1012;1136;969;41
1388;1013;1135;966;37
1389;1013;1135;968;40
1390;1013;1134;966;41
1391;1014;1132;966;41
1392;1012;1133;967;39
1393;1012;1133;969;42
1394;1012;1132;971;41
1395;1011;1132;974;46
1396;1011;1131;977;46
1397;1012;1131;978;42
1398;1012;1129;977;40
1399;1012;1129;977;45
1400;1011;1129;977;36
1401;1012;1128;977;39
1402;1011;1129;979;41
1403;1010;1130;983;44
1404;1010;1133;984;42
1405;1010;1133;987;38
1406;1011;1134;988;41
1407;1011;1134;989;44
1408;1010;1135;987;42
1409;1010;1133;990;40
1410;1010;1133;992;41
1411;1009;1133;992;43
1412;1010;1132;992;38
1413;1010;1131;993;44
1414;1007;1133;992;42
1415;1008;1134;994;37
1416;1007;1136;991;37
1417;1006;1137;993;35
1418;1006;1137;994;39
1419;1006;1136;994;39
1420;1005;1139;995;39
1421;1005;1140;997;36
1422;1005;1141;997;37
1423;1006;1140;997;34
1424;1006;1141;998;30
1425;1007;1140;998;30
1426;1008;1140;998;29
1427;1009;1140;997;31
1428;1009;1141;997;31
1429;1009;1140;998;30
1430;1009;1138;998;32
1431;1011;1138;1000;34
1432;1010;1139;1000;35
1433;1010;1138;1000;30
1434;1010;1138;997;37
1435;1010;1139;997;32
1436;1009;1140;997;32
1437;1011;1140;998;31
1438;1011;1140;999;30
1439;1011;1140;1000;31
1440;1012;1141;1000;31
1441;1013;1141;1002;31
1442;1014;1143;1003;32
1443;1014;1144;1003;34
1444;1014;1145;1003;36
1445;1014;1143;1004;39
1446;1014;1143;1004;36
1447;1014;1143;1004;40
1448;1013;1141;1005;36
1449;1012;1141;1005;35
1450;1011;1140;1006;33
1451;1011;1140;1006;38
1452;1011;1140;1007;35
1453;1010;1138;1008;34
1454;1009;1136;1009;30
1455;1009;1137;1009;32
1456;1009;1137;1010;32
1457;1010;1137;1010;37
1458;1011;1135;1009;37
1459;1011;1135;1009;34
1460;1011;1135;1009;34
1461;1011;1135;1009;38
1462;1009;1135;1009;40
1463;1009;1135;1009;37
1464;1009;1134;1008;37
1465;1009;1134;1009;37
1466;1009;1135;1008;37
1467;1007;1133;1007;35
1468;1008;1133;1007;35
1469;1008;1133;1008;36
1470;1008;1134;1007;31
1471;1008;1133;1006;36
1472;1008;1134;1006;39
1473;1008;1133;1005;39
1474;1007;1133;1006;40
1475;1007;1133;1005;39
1476;1008;1133;1005;36
1477;1010;1132;1006;33
1478;1011;1132;1008;36
1479;1013;1131;1009;34
1480;1014;1131;1008;38
1481;1014;1131;1007;37
1482;1015;1131;1008;40
1483;1015;1132;1008;42
1484;1013;1132;1008;39
1485;1013;1133;1009;39
1486;1013;1130;1009;41
1487;1014;1128;1010;40
1488;1015;1127;1011;40
1489;1015;1127;1012;39
1490;1015;1126;1013;44
1491;1016;1126;1012;42
1492;1016;1128;1013;43
1493;1016;1128;1014;46
1494;1016;1126;1014;41
1495;1015;1126;1013;39
1496;1016;1126;1014;43
1497;1016;1128;1014;43
1498;1015;1128;1014;45
1499;1013;1128;1012;42
1500;1013;1130;1013;41
1501;1013;1131;1013;39
1502;1013;1134;1013;39
1503;1014;1132;1015;36
1504;1015;1134;1017;36
1505;1015;1135;1018;39
1506;1015;1135;1018;34
1507;1015;1135;1018;40
1508;1015;1134;1019;36
1509;1014;1135;1017;42
1510;1014;1136;1016;34
1511;1015;1136;1018;38
1512;1014;1135;1018;35
1513;1014;1135;1018;36
1514;1015;1135;1018;39
1515;1014;1135;1019;39
1516;1013;1133;1020;38
1517;1012;1134;1020;37
1518;1011;1133;1021;36
1519;1010;1134;1020;38
1520;1011;1133;1019;36
1521;1010;1135;1016;40
1522;1010;1135;1017;36
1523;1010;1135;1016;42
1524;1012;1135;1019;38
1525;1011;1134;1020;32
1526;1011;1133;1019;38
1527;1010;1135;1018;39
1528;1011;1134;1019;39
1529;1010;1133;1017;40
1530;1011;1133;1017;38
1531;1011;1132;1017;36
1532;1011;1132;1017;39
1533;1010;1131;1018;44
1534;1010;1132;1019;44
1535;1010;1133;1019;45
1536;1011;1135;1020;39
1537;1011;1135;1021;37
1538;1012;1136;1021;39
1539;1014;1134;1022;33
1540;1015;1133;1023;34
1541;1015;1132;1023;33
1542;1015;1132;1023;38
1543;1015;1131;1022;40
1544;1016;1131;1023;40
1545;1016;1129;1023;39
1546;1016;1129;1026;44
1547;1016;1128;1026;44
1548;1016;1127;1027;40
1549;1015;1128;1029;42
1550;1015;1129;1028;42
1551;1015;1129;1028;44
1552;1015;1129;1027;42
1553;1015;1131;1029;42
1554;1015;1128;1031;40
1555;1015;1128;1032;37
1556;1016;1128;1034;42
1557;1015;1129;1034;47
1558;1017;1130;1034;43
1559;1017;1129;1033;40
1560;1018;1130;1034;43
1561;1018;1129;1035;37
1562;1018;1127;1034;39
1563;1018;1126;1034;40
1564;1019;1126;1035;40
1565;1019;1125;1036;42
1566;1019;1126;1037;41
1567;1018;1125;1036;42
1568;1019;1126;1036;41
1569;1018;1126;1034;41
1570;1018;1127;1034;37
1571;1019;1126;1034;37
1572;1018;1127;1032;41
1573;1017;1127;1033;40
1574;1016;1127;1032;38
1575;1017;1128;1032;36
1576;1017;1129;1029;37
1577;1018;1132;1027;39
1578;1019;1133;1026;37
1579;1019;1133;1025;42
1580;1020;1132;1022;39
1581;1020;1133;1022;37
1582;1020;1132;1019;38
1583;1021;1132;1019;38
1584;1021;1131;1019;33
1585;1020;1131;1021;35
1586;1019;1130;1022;37
1587;1018;1130;1023;38
1588;1017;1131;1023;39
1589;1016;1131;1024;42
1590;1015;1131;1025;37
1591;1014;1132;1025;39
1592;1013;1132;1027;42
1593;1012;1132;1028;43
1594;1012;1132;1028;43
1595;1010;1132;1028;47
1596;1010;1133;1026;44
1597;1009;1135;1024;44
1598;1010;1135;1022;45
1599;1009;1135;1021;39
1600;1009;1134;1019;39
1601;1010;1134;1019;36
1602;1011;1133;1018;35
1603;1011;1133;1016;41
1604;1013;1134;1015;42
1605;1014;1135;1015;41
1606;1014;1135;1013;42
1607;1013;1135;1012;39
1608;1013;1134;1013;39
1609;1014;1134;1016;36
1610;1014;1131;1016;36
1611;1013;1129;1014;35
1612;1013;1125;1013;34
1613;1013;1125;1011;40
1614;1011;1124;1009;41
1615;1010;1122;1011;42
1616;1010;1123;1011;40
1617;1010;1124;1013;46
1618;1010;1126;1014;44
1619;1011;1127;1015;44
1620;1011;1128;1015;45
1621;1011;1129;1015;43
1622;1011;1128;1016;40
1623;1010;1129;1016;39
1624;1009;1129;1017;39
1625;1010;1129;1017;40
1626;1009;1128;1016;39
1627;1010;1129;1016;44
1628;1010;1129;1015;43
1629;1009;1130;1015;42
1630;1008;1130;1015;40
1631;1008;1132;1014;44
1632;1008;1130;1013;35
1633;1008;1130;1012;39
1634;1008;1128;1011;41
1635;1007;1129;1010;41
1636;1008;1130;1009;42
1637;1008;1131;1009;38
1638;1008;1133;1010;41
1639;1008;1134;1010;43
1640;1009;1133;1008;40
1641;1009;1133;1008;41
1642;1008;1133;1009;43
1643;1008;1132;1010;45
1644;1009;1135;1010;42
1645;1009;1135;1012;40
1646;1010;1137;1014;40
1647;1009;1139;1014;42
1648;1008;1139;1011;43
1649;1007;1138;1009;40
1650;1008;1138;1008;35
1651;1008;1139;1009;35
1652;1007;1138;1008;34
1653;1007;1138;1009;40
1654;1006;1137;1010;40
1655;1006;1137;1011;41
1656;1005;1139;1011;37
1657;1004;1139;1011;39
1658;1005;1139;1011;41
1659;1005;1139;1010;40
1660;1005;1139;1009;36
1661;1007;1138;1010;34
1662;1008;1137;1010;35
1663;1008;1137;1011;33
1664;1008;1136;1011;34
1665;1008;1135;1010;34
1666;1007;1136;1009;40
1667;1007;1135;1009;36
1668;1007;1135;1008;38
1669;1007;1136;1007;37
1670;1008;1137;1006;44
1671;1007;1137;1007;41
1672;1007;1139;1008;41
1673;1008;1139;1007;40
1674;1008;1140;1007;39
1675;1008;1139;1007;38
1676;1009;1139;1008;38
1677;1009;1139;1008;41
1678;1009;1139;1008;37
1679;1009;1139;1007;41
1680;1010;1139;1008;36
1681;1011;1139;1007;35
1682;1011;1139;1007;37
1683;1012;1138;1006;38
1684;1011;1137;1004;36
1685;1012;1138;1004;42
1686;1012;1138;1005;38
1687;1011;1138;1005;39
1688;1011;1137;1005;34
1689;1011;1136;1001;37
1690;1011;1135;1001;32
1691;1011;1135;1002;35
1692;1011;1134;1004;34
1693;1011;1133;1004;40
1694;1011;1134;1005;40
1695;1012;1133;1004;37
1696;1012;1134;1004;40
1697;1012;1136;1003;44
1698;1012;1136;1002;44
1699;1011;1137;1003;43
1700;1010;1137;1004;37
1701;1010;1136;1005;38
1702;1010;1135;1005;40
1703;1010;1135;1004;42
1704;1009;1135;1002;41
1705;1007;1135;1003;41
1706;1007;1136;1002;43
1707;1006;1135;1003;39
1708;1006;1133;1003;36
1709;1007;1132;1004;31
1710;1008;1132;1005;36
1711;1007;1132;1005;38
1712;1008;1133;1007;38
1713;1009;1135;1008;32
1714;1010;1135;1009;32
1715;1011;1137;1008;35
1716;1011;1136;1008;34
1717;1012;1137;1009;36
1718;1011;1137;1010;34
1719;1012;1137;1009;37
1720;1012;1137;1009;32
1721;1010;1137;1009;33
1722;1010;1138;1008;33
1723;1010;1138;1009;35
1724;1009;1138;1008;30
1725;1010;1136;1009;36
1726;1011;1136;1011;34
1727;1011;1135;1012;34
1728;1011;1135;1013;33
1729;1012;1134;1013;40
1730;1013;1137;1013;41
1731;1013;1138;1013;40
1732;1013;1139;1013;35
1733;1012;1139;1012;36
1734;1013;1140;1012;36
1735;1014;1138;1011;36
1736;1014;1138;1013;36
1737;1014;1139;1012;31
1738;1016;1138;1013;34
1739;1016;1138;1012;33
1740;1015;1139;1012;36
1741;1015;1139;1012;35
1742;1014;1137;1012;33
1743;1013;1135;1013;32
1744;1013;1133;1013;32
1745;1013;1134;1014;32
1746;1014;1133;1014;34
1747;1015;1133;1015;37
1748;1016;1133;1015;37
1749;1016;1132;1014;36
1750;1015;1132;1015;35
1751;1015;1132;1015;34
1752;1015;1132;1016;35
1753;1014;1132;1016;39
1754;1015;1133;1017;42
1755;1015;1132;1016;42
1756;1015;1133;1015;46
1757;1014;1133;1014;41
1758;1013;1133;1014;38
1759;1012;1134;1013;40
1760;1011;1135;1014;39
1761;1009;1136;1015;39
1762;1010;1136;1016;38
1763;1011;1137;1017;36
1764;1010;1137;1018;35
1765;1010;1138;1019;37
1766;1011;1138;1018;38
1767;1012;1138;1018;34
1768;1010;1138;1017;35
1769;1010;1138;1017;38
1770;1009;1138;1016;40
1771;1009;1139;1016;38
1772;1009;1139;1015;37
1773;1008;1140;1015;37
1774;1009;1141;1014;39
1775;1007;1141;1013;32
1776;1006;1140;1013;31
1777;1006;1141;1013;31
1778;1007;1141;1014;30
1779;1009;1140;1013;28
1780;1010;1142;1014;32
1781;1012;1142;1014;27
1782;1011;1142;1014;28
1783;1011;1142;1015;28
1784;1010;1142;1015;29
1785;1011;1142;1015;29
1786;1011;1141;1014;30
1787;1011;1141;1014;32
1788;1011;1140;1013;32
1789;1012;1139;1012;32
1790;1011;1139;1013;31
1791;1011;1139;1013;36
1792;1010;1140;1015;36
1793;1010;1140;1016;35
1794;1009;1140;1017;35
1795;1011;1139;1017;35
1796;1012;1139;1018;33
1797;1012;1140;1019;29
1798;1014;1140;1020;30
1799;1016;1140;1018;32
1800;1017;1140;1018;35
1801;1020;1140;1017;34
1802;1021;1138;1017;36
1803;1021;1137;1016;35
1804;1022;1137;1017;35
1805;1023;1137;1017;34
1806;1023;1137;1018;31
1807;1022;1137;1018;32
1808;1024;1137;1018;34
1809;1024;1137;1018;31
1810;1025;1137;1018;27
1811;1023;1136;1017;29
1812;1024;1137;1018;32
1813;1022;1137;1019;34
1814;1020;1138;1018;34
1815;1020;1138;1018;35
1816;1020;1139;1018;35
1817;1021;1139;1018;36
1818;1021;1139;1016;31
1819;1023;1140;1016;30
1820;1023;1139;1014;30
1821;1024;1138;1014;34
1822;1023;1137;1011;33
1823;1023;1137;1011;35
1824;1023;1136;1010;34
1825;1025;1136;1010;35
1826;1025;1136;1009;32
1827;1025;1137;1007;36
1828;1024;1137;1006;33
1829;1023;1137;1004;35
1830;1023;1139;1005;35
1831;1023;1138;1006;34
1832;1023;1138;1004;31
1833;1022;1137;1004;30
1834;1023;1136;1004;30
1835;1022;1135;1005;31
1836;1022;1133;1004;33
1837;1021;1131;1005;36
1838;1023;1130;1003;37
1839;1022;1129;1003;38
1840;1023;1129;1003;37
1841;1021;1130;1003;38
1842;1020;1130;1003;35
1843;1020;1130;1000;39
1844;1021;1130;1002;43
1845;1021;1130;1002;40
1846;1021;1129;1004;40
1847;1024;1128;1005;41
1848;1023;1128;1005;31
1849;1025;1126;1005;34
1850;1025;1125;1003;38
1851;1026;1125;1004;40
1852;1025;1125;1005;43
1853;1023;1127;1004;45
1854;1024;1127;1005;40
1855;1022;1126;1007;37
1856;1022;1125;1006;35
1857;1020;1125;1004;42
1858;1021;1126;1004;42
1859;1021;1127;1006;42
1860;1017;1126;1006;42
1861;1018;1126;1005;42
1862;1017;1127;1005;46
1863;1016;1129;1006;43
1864;1015;1129;1006;39
1865;1015;1130;1006;43
1866;1013;1129;1005;38
1867;1012;1130;1005;43
1868;1011;1131;1005;47
1869;1011;1133;1007;47
1870;1010;1133;1007;37
1871;1011;1134;1008;36
1872;1012;1134;1009;37
1873;1013;1131;1009;40
1874;1012;1130;1010;41
1875;1012;1129;1008;41
1876;1013;1130;1007;38
1877;1012;1129;1008;36
1878;1013;1129;1010;39
1879;1012;1130;1009;40
1880;1012;1131;1010;38
1881;1011;1130;1011;35
1882;1012;1129;1011;38
1883;1011;1127;1014;42
1884;1011;1127;1015;46
1885;1011;1125;1015;41
1886;1011;1126;1015;45
1887;1012;1126;1014;41
1888;1013;1125;1013;42
1889;1012;1126;1013;45
1890;1012;1127;1015;41
1891;1012;1128;1014;37
1892;1011;1129;1014;42
1893;1012;1129;1014;39
1894;1013;1130;1014;39
1895;1014;1131;1014;43
1896;1014;1131;1013;42
1897;1014;1132;1011;40
1898;1014;1134;1011;42
1899;1013;1132;1012;38
1900;1012;1133;1011;38
1901;1012;1130;1011;36
1902;1013;1129;1012;35
1903;1012;1129;1011;39
1904;1012;1128;1011;40
1905;1013;1127;1012;42
1906;1014;1129;1012;42
1907;1012;1131;1011;45
1908;1012;1133;1011;39
1909;1012;1133;1011;38
1910;1011;1133;1009;43
1911;1010;1133;1010;44
1912;1010;1132;1010;39
1913;1009;1131;1010;40
1914;1007;1127;1010;42
1915;1007;1127;1010;44
1916;1007;1123;1010;43
1917;1006;1123;1011;39
1918;1006;1121;1012;43
1919;1006;1121;1012;41
1920;1007;1121;1012;45
1921;1008;1124;1013;40
1922;1007;1125;1013;41
1923;1008;1123;1013;38
1924;1008;1121;1012;38
1925;1007;1121;1012;35
1926;1007;1119;1011;37
1927;1008;1117;1010;43
1928;1008;1118;1010;37
1929;1009;1116;1010;41
1930;1011;1117;1009;42
1931;1010;1118;1009;43
1932;1009;1120;1011;44
1933;1010;1117;1009;44
1934;1010;1118;1009;45
1935;1010;1118;1010;50
1936;1009;1119;1010;49
1937;1009;1119;1009;43
1938;1008;1118;1009;42
1939;1009;1118;1007;44
1940;1009;1119;1006;45
1941;1009;1120;1006;46
1942;1009;1120;1003;45
1943;1009;1121;1002;42
1944;1010;1120;1002;42
1945;1009;1122;1002;41
1946;1009;1122;1002;41
1947;1009;1123;1003;45
1948;1009;1124;1004;43
1949;1009;1124;1004;41
1950;1009;1125;1004;43
1951;1010;1126;1005;41
1952;1010;1128;1005;40
1953;1008;1128;1006;39
1954;1009;1128;1005;42
1955;1010;1127;1006;41
1956;1010;1127;1006;44
1957;1011;1125;1006;45
1958;1012;1125;1007;43
1959;1011;1126;1007;42
1960;1011;1127;1008;46
1961;1010;1128;1008;44
1962;1011;1129;1008;44
1963;1010;1129;1009;37
1964;1009;1128;1009;39
1965;1010;1127;1008;41
1966;1011;1127;1008;39
1967;1011;1126;1008;39
1968;1011;1125;1008;41
1969;1011;1123;1007;43
1970;1011;1124;1007;48
1971;1012;1124;1008;46
1972;1013;1125;1009;43
1973;1013;1126;1009;38
1974;1013;1126;1009;45
1975;1012;1127;1008;47
1976;1013;1129;1009;49
1977;1012;1130;1008;47
1978;1012;1129;1006;42
1979;1012;1129;1006;40
1980;1012;1130;1005;40
1981;1011;1131;1005;41
1982;1011;1131;1005;38
1983;1011;1132;1004;42
1984;1012;1131;1005;42
1985;1013;1132;1006;42
1986;1014;1133;1005;41
1987;1013;1132;1005;38
1988;1014;1131;1006;38
1989;1012;1131;1005;38
1990;1012;1131;1002;39
1991;1012;1131;1001;37
1992;1011;1133;1001;37
1993;1011;1133;1002;37
1994;1011;1133;999;45
1995;1012;1133;1000;45
1996;1011;1132;1001;46
1997;1011;1132;1000;41
1998;1011;1132;1001;44
1999;1012;1132;1000;45
2000;1013;1131;1001;40
2001;1013;1131;1001;41
2002;1013;1132;999;40
2003;1013;1131;1001;38
2004;1012;1131;1002;36
2005;1012;1132;1001;43
2006;1012;1131;1001;39
2007;1011;1132;1005;38
2008;1011;1131;1006;36
2009;1012;1132;1008;39
2010;1012;1132;1010;36
2011;1013;1132;1011;40
2012;1012;1133;1010;39
2013;1013;1133;1010;44
2014;1012;1133;1010;46
2015;1012;1133;1011;40
2016;1012;1133;1012;40
2017;1013;1133;1012;44
2018;1014;1132;1013;42
2019;1015;1131;1013;38
2020;1015;1132;1011;42
2021;1015;1131;1011;38
2022;1014;1130;1014;37
2023;1013;1130;1014;37
2024;1013;1131;1013;38
2025;1013;1131;1012;41
2026;1012;1131;1012;43
2027;1012;1130;1013;37
2028;1013;1130;1016;41
2029;1013;1130;1016;45
2030;1013;1129;1017;47
2031;1012;1129;1015;45
2032;1010;1128;1016;42
2033;1010;1130;1015;39
2034;1010;1130;1014;35
2035;1010;1128;1014;36
2036;1010;1126;1014;38
2037;1009;1125;1013;37
2038;1011;1126;1011;41
2039;1011;1125;1012;35
2040;1010;1126;1011;37
2041;1010;1127;1009;38
2042;1010;1126;1010;35
2043;1011;1126;1010;40
2044;1011;1125;1009;43
2045;1012;1125;1009;43
2046;1010;1126;1008;39
2047;1011;1126;1007;41
2048;1012;1126;1006;45
2049;1013;1126;1004;39
2050;1011;1127;1004;43
2051;1011;1127;1006;41
2052;1012;1127;1004;36
2053;1012;1127;1002;36
2054;1013;1127;1005;40
2055;1013;1128;1004;43
2056;1013;1128;1005;46
2057;1014;1129;1006;47
2058;1015;1129;1007;42
2059;1014;1129;1006;42
2060;1016;1129;1004;43
2061;1016;1128;1004;41
2062;1018;1129;1005;42
2063;1018;1128;1004;38
2064;1019;1130;1004;39
2065;1017;1129;1005;37
2066;1017;1129;1005;40
2067;1016;1128;1004;39
2068;1017;1129;1004;37
2069;1017;1129;1002;39
2070;1018;1129;1002;40
2071;1019;1130;1001;34
2072;1020;1130;1004;40
2073;1019;1130;1006;43
2074;1020;1131;1009;40
2075;1021;1132;1012;35
2076;1021;1133;1011;39
2077;1021;1133;1011;36
2078;1021;1132;1012;40
2079;1019;1131;1010;42
2080;1018;1132;1011;38
2081;1017;1133;1011;34
2082;1016;1133;1011;35
2083;1015;1133;1010;35
2084;1014;1134;1010;38
2085;1015;1135;1011;39
2086;1013;1134;1013;41
2087;1014;1135;1018;43
2088;1014;1135;1024;38
2089;1014;1133;1022;35
2090;1013;1131;1027;39
2091;1013;1133;1029;42
2092;1012;1133;1028;37
2093;1011;1133;1030;33
2094;1010;1133;1036;33
2095;1010;1133;1039;35
2096;1010;1131;1041;33
2097;1010;1130;1045;29
2098;1010;1129;1047;31
2099;1011;1128;1044;35
2100;1010;1126;1042;38
2101;1010;1126;1044;39
2102;1009;1125;1042;41
2103;1007;1125;1041;40
2104;1008;1125;1045;41
2105;1008;1125;1051;44
2106;1008;1125;1056;44
2107;1008;1126;1058;41
2108;1009;1126;1063;43
2109;1009;1126;1064;41
2110;1009;1126;1068;36
2111;1009;1126;1069;37
2112;1010;1126;1073;37
2113;1010;1125;1072;41
2114;1009;1125;1075;40
2115;1009;1126;1073;37
2116;1009;1126;1071;33
2117;1008;1126;1070;34
2118;1008;1127;1072;32
2119;1009;1127;1074;34
2120;1009;1126;1073;33
2121;1010;1127;1075;40
2122;1011;1128;1077;39
2123;1011;1127;1079;39
2124;1012;1128;1079;39
2125;1012;1128;1078;40
2126;1011;1128;1077;41
2127;1012;1129;1079;39
2128;1013;1127;1079;35
2129;1013;1126;1076;38
2130;1013;1125;1073;38
2131;1013;1126;1075;34
2132;1012;1128;1077;34
2133;1011;1127;1079;38
2134;1011;1127;1078;37
2135;1011;1128;1077;41
2136;1011;1128;1076;44
2137;1011;1129;1075;43
2138;1010;1130;1073;46
2139;1012;1132;1072;42
2140;1012;1133;1071;41
2141;1012;1134;1071;40
2142;1011;1136;1070;40
2143;1011;1135;1070;39
2144;1010;1135;1070;40
