"day;avg_size;avg_speed;avg_senserange;dominant_size;dominant_speed;dominant_sense;n_creatures"
"2566;1372;1280;801;1000;0;1000;21"
"2567;1374;1281;799;1000;0;1000;21"
"2568;1375;1281;797;999;0;999;22"
"2569;1377;1282;799;999;0;999;22"
"2570;1376;1281;797;1000;0;1000;20"
"2571;1375;1280;796;1000;0;1000;20"
"2572;1375;1280;793;1000;0;1000;20"
"2573;1376;1278;796;1000;0;1000;20"
"2574;1376;1274;797;999;0;999;22"
"2575;1376;1273;797;1000;0;1000;18"
"2576;1375;1274;797;999;0;999;15"
"2577;1372;1275;796;1000;0;1000;20"
"2578;1378;1275;796;999;0;999;19"
"2579;1376;1277;800;999;0;999;24"
"2580;1374;1276;800;999;0;999;22"
"2581;1379;1275;801;999;0;999;23"
"2582;1384;1274;802;1000;0;1000;18"
"2583;1384;1274;804;999;0;999;19"
"2584;1386;1277;803;999;0;999;19"
"2585;1390;1276;805;1000;0;1000;17"
"2586;1390;1278;806;999;0;999;19"
"2587;1388;1276;805;1000;0;1000;20"
"2588;1389;1278;805;1000;0;1000;20"
"2589;1389;1278;804;1000;0;1000;20"
"2590;1390;1277;806;999;0;999;22"
"2591;1390;1277;804;999;0;999;22"
"2592;1391;1276;802;1000;0;1000;21"
"2593;1390;1279;802;1000;0;1000;20"
"2594;1388;1279;801;999;0;999;22"
"2595;1388;1280;799;1000;0;1000;20"
"2596;1387;1280;798;1000;0;1000;21"
"2597;1387;1280;801;999;0;999;22"
"2598;1388;1279;798;1000;0;1000;20"
"2599;1389;1277;800;1000;0;1000;20"
"2600;1388;1279;801;999;0;999;22"
"2601;1385;1281;803;1000;0;1000;21"
"2602;1385;1281;803;1000;0;1000;17"
"2603;1384;1282;807;1000;0;1000;18"
"2604;1382;1280;807;999;0;999;22"
"2605;1379;1280;811;1000;0;1000;25"
"2606;1378;1282;818;999;0;999;24"
"2607;1378;1285;818;999;0;999;23"
"2608;1382;1287;817;1000;0;1000;18"
"2609;1382;1288;819;1000;0;1000;18"
"2610;1385;1287;820;1000;0;1000;18"
"2611;1384;1289;820;1000;0;1000;16"
"2612;1382;1284;817;999;0;999;19"
"2613;1384;1281;816;1000;0;1000;17"
"2614;1386;1282;817;1000;0;1000;20"
"2615;1386;1284;820;999;0;999;19"
"2616;1387;1282;821;1000;0;1000;20"
"2617;1385;1282;819;1000;0;1000;21"
"2618;1384;1283;818;999;0;999;19"
"2619;1384;1278;817;999;0;999;23"
"2620;1385;1276;817;999;0;999;22"
"2621;1384;1278;819;1000;0;1000;20"
"2622;1383;1277;820;999;0;999;22"
"2623;1382;1276;820;1000;0;1000;20"
"2624;1375;1280;821;999;0;999;26"
"2625;1375;1282;820;999;0;999;24"
"2626;1374;1284;820;1000;0;1000;25"
"2627;1372;1283;818;999;0;999;23"
"2628;1371;1285;815;999;0;999;24"
"2629;1374;1285;813;999;0;999;22"
"2630;1371;1283;811;999;0;999;19"
"2631;1374;1279;810;999;0;999;19"
"2632;1372;1279;809;1000;0;1000;20"
"2633;1376;1278;806;1000;0;1000;21"
"2634;1375;1278;806;1000;0;1000;18"
"2635;1380;1277;806;999;0;999;19"
"2636;1379;1279;802;1000;0;1000;20"
"2637;1381;1282;800;1000;0;1000;25"
"2638;1377;1280;800;1000;0;1000;25"
"2639;1373;1280;799;1000;0;1000;21"
"2640;1372;1281;796;1000;0;1000;18"
"2641;1374;1280;795;1000;0;1000;20"
"2642;1371;1276;794;1000;0;1000;18"
"2643;1369;1275;791;1000;0;1000;20"
"2644;1369;1276;790;999;0;999;22"
"2645;1373;1277;786;1000;0;1000;20"
"2646;1373;1277;786;1000;0;1000;21"
"2647;1373;1277;785;1000;0;1000;25"
"2648;1372;1277;790;999;0;999;23"
"2649;1371;1274;793;999;0;999;23"
"2650;1371;1276;798;999;0;999;23"
"2651;1371;1274;800;999;0;999;23"
"2652;1371;1274;797;999;0;999;24"
"2653;1370;1270;800;1000;0;1000;20"
"2654;1369;1277;796;999;0;999;24"
"2655;1372;1277;796;999;0;999;23"
"2656;1372;1279;795;999;0;999;23"
"2657;1371;1282;792;999;0;999;22"
"2658;1371;1282;792;999;0;999;24"
"2659;1371;1279;790;999;0;999;22"
"2660;1371;1278;790;999;0;999;23"
"2661;1373;1275;790;999;0;999;23"
"2662;1373;1275;789;1000;0;1000;21"
"2663;1373;1273;788;999;0;999;22"
"2664;1372;1278;790;1000;0;1000;25"
"2665;1373;1278;798;1000;0;1000;18"
"2666;1373;1281;797;1000;0;1000;17"
"2667;1372;1279;796;1000;0;1000;20"
"2668;1374;1277;796;999;0;999;24"
"2669;1372;1276;798;1000;0;1000;21"
"2670;1369;1275;799;1000;0;1000;25"
"2671;1369;1274;803;999;0;999;23"
"2672;1367;1271;804;1000;0;1000;25"
"2673;1366;1275;806;999;0;999;26"
"2674;1368;1272;803;999;0;999;24"
"2675;1369;1269;804;999;0;999;22"
"2676;1370;1264;807;999;0;999;22"
"2677;1370;1266;809;1000;0;1000;17"
"2678;1373;1267;807;1000;0;1000;20"
"2679;1373;1269;810;1000;0;1000;20"
"2680;1372;1272;810;999;0;999;24"
"2681;1372;1274;807;999;0;999;23"
"2682;1375;1277;809;999;0;999;19"
"2683;1375;1275;809;1000;0;1000;18"
"2684;1375;1277;806;1000;0;1000;21"
"2685;1374;1278;808;999;0;999;24"
"2686;1375;1280;809;999;0;999;23"
"2687;1376;1278;807;1000;0;1000;20"
"2688;1375;1277;814;999;0;999;24"
"2689;1374;1279;815;999;0;999;23"
"2690;1374;1285;819;999;0;999;24"
"2691;1376;1282;820;999;0;999;24"
"2692;1375;1283;824;1000;0;1000;21"
"2693;1374;1282;825;999;0;999;22"
"2694;1375;1283;821;999;0;999;26"
"2695;1375;1286;823;999;0;999;22"
"2696;1378;1288;830;999;0;999;22"
"2697;1377;1285;830;999;0;999;23"
"2698;1379;1284;833;1000;0;1000;20"
"2699;1379;1281;842;999;0;999;19"
"2700;1381;1279;844;999;0;999;19"
"2701;1384;1277;852;999;0;999;23"
"2702;1382;1276;853;999;0;999;24"
"2703;1380;1276;863;1000;0;1000;25"
"2704;1378;1274;862;1000;0;1000;21"
"2705;1376;1274;855;999;0;999;23"
"2706;1374;1278;850;1000;0;1000;21"
"2707;1372;1278;850;999;0;999;22"
"2708;1370;1276;843;999;0;999;24"
"2709;1367;1277;847;999;0;999;23"
"2710;1370;1280;850;999;0;999;24"
"2711;1371;1282;857;999;0;999;26"
"2712;1368;1283;860;999;0;999;22"
"2713;1370;1281;864;999;0;999;19"
"2714;1375;1279;864;999;0;999;23"
"2715;1373;1280;863;1000;0;1000;21"
"2716;1374;1279;866;1000;0;1000;25"
"2717;1371;1279;870;1000;0;1000;21"
"2718;1371;1279;867;999;0;999;23"
"2719;1366;1277;864;999;0;999;24"
"2720;1371;1275;867;999;0;999;23"
"2721;1373;1274;864;999;0;999;23"
"2722;1376;1274;860;999;0;999;24"
"2723;1378;1273;865;999;0;999;22"
"2724;1379;1272;866;999;0;999;22"
"2725;1381;1271;865;999;0;999;23"
"2726;1380;1271;863;999;0;999;24"
"2727;1379;1272;865;999;0;999;24"
"2728;1377;1272;864;999;0;999;24"
"2729;1377;1273;865;1000;0;1000;21"
"2730;1376;1275;872;1000;0;1000;21"
"2731;1383;1278;872;1000;0;1000;20"
"2732;1381;1279;874;999;0;999;22"
"2733;1382;1281;872;999;0;999;24"
"2734;1381;1284;872;1000;0;1000;25"
"2735;1375;1279;876;999;0;999;22"
"2736;1380;1280;877;1000;0;1000;21"
"2737;1383;1279;878;999;0;999;23"
"2738;1383;1282;880;1000;0;1000;21"
"2739;1383;1288;879;1000;0;1000;25"
"2740;1390;1289;880;1000;0;1000;20"
"2741;1393;1290;885;999;0;999;23"
"2742;1385;1289;884;999;0;999;19"
"2743;1382;1292;884;1000;0;1000;18"
"2744;1387;1288;888;999;0;999;19"
"2745;1385;1280;890;1000;0;1000;17"
"2746;1382;1279;890;999;0;999;14"
"2747;1387;1279;890;1000;0;1000;16"
"2748;1390;1275;890;1000;0;1000;16"
"2749;1393;1270;889;1000;0;1000;16"
"2750;1393;1269;887;999;0;999;19"
"2751;1391;1267;888;999;0;999;23"
"2752;1394;1267;890;999;0;999;22"
"2753;1400;1267;889;1000;0;1000;25"
"2754;1403;1269;889;1000;0;1000;25"
"2755;1408;1272;891;1000;0;1000;21"
"2756;1410;1273;894;1000;0;1000;20"
"2757;1408;1274;892;999;0;999;22"
"2758;1407;1276;894;1000;0;1000;20"
"2759;1408;1277;894;999;0;999;22"
"2760;1401;1280;893;999;0;999;22"
"2761;1399;1281;894;1000;0;1000;18"
"2762;1404;1283;896;1000;0;1000;20"
"2763;1407;1283;895;1000;0;1000;20"
"2764;1406;1280;893;999;0;999;22"
"2765;1402;1279;894;1000;0;1000;21"
"2766;1405;1279;892;1000;0;1000;20"
"2767;1408;1280;891;1000;0;1000;21"
"2768;1409;1280;889;999;0;999;14"
"2769;1404;1281;890;999;0;999;15"
"2770;1404;1280;886;1000;0;1000;18"
"2771;1390;1278;885;999;0;999;19"
"2772;1383;1278;887;1000;0;1000;20"
"2773;1380;1278;890;999;0;999;23"
"2774;1387;1277;888;999;0;999;22"
"2775;1397;1277;887;999;0;999;23"
"2776;1407;1276;884;1000;0;1000;20"
"2777;1401;1273;887;999;0;999;19"
"2778;1397;1274;885;1000;0;1000;16"
"2779;1395;1275;884;1000;0;1000;20"
"2780;1400;1273;885;1000;0;1000;20"
"2781;1394;1271;882;1000;0;1000;20"
"2782;1389;1270;881;1000;0;1000;21"
"2783;1376;1272;875;999;0;999;22"
"2784;1375;1272;871;1000;0;1000;21"
"2785;1376;1273;869;1000;0;1000;21"
"2786;1379;1274;870;999;0;999;23"
"2787;1386;1275;869;999;0;999;26"
"2788;1388;1276;871;999;0;999;26"
"2789;1396;1277;872;999;0;999;23"
"2790;1392;1277;874;999;0;999;23"
"2791;1389;1278;873;999;0;999;26"
"2792;1389;1278;870;999;0;999;22"
"2793;1390;1277;868;999;0;999;22"
"2794;1381;1279;868;999;0;999;24"
"2795;1380;1279;865;999;0;999;23"
"2796;1380;1276;869;999;0;999;24"
"2797;1382;1273;869;1000;0;1000;21"
"2798;1377;1276;867;1000;0;1000;20"
"2799;1377;1275;864;1000;0;1000;20"
"2800;1367;1279;865;999;0;999;22"
"2801;1365;1280;865;999;0;999;19"
"2802;1362;1281;863;999;0;999;23"
"2803;1360;1281;863;999;0;999;23"
"2804;1362;1282;863;999;0;999;23"
"2805;1358;1282;866;1000;0;1000;20"
"2806;1358;1280;867;1000;0;1000;21"
"2807;1363;1280;869;999;0;999;23"
"2808;1362;1281;870;999;0;999;23"
"2809;1365;1278;870;999;0;999;26"
"2810;1365;1279;870;1000;0;1000;18"
"2811;1364;1279;868;1000;0;1000;18"
"2812;1362;1279;866;1000;0;1000;21"
"2813;1367;1277;868;999;0;999;23"
"2814;1366;1278;868;999;0;999;23"
"2815;1363;1276;864;999;0;999;22"
"2816;1361;1275;859;999;0;999;23"
"2817;1357;1275;858;999;0;999;26"
"2818;1356;1275;858;999;0;999;24"
"2819;1355;1276;860;999;0;999;26"
"2820;1355;1281;863;999;0;999;26"
"2821;1353;1283;864;999;0;999;22"
"2822;1351;1284;860;1000;0;1000;21"
"2823;1350;1283;861;1000;0;1000;25"
"2824;1347;1284;859;999;0;999;24"
"2825;1346;1284;858;999;0;999;22"
"2826;1352;1285;858;999;0;999;24"
"2827;1350;1285;862;999;0;999;19"
"2828;1353;1284;863;999;0;999;19"
"2829;1351;1284;865;1000;0;1000;18"
"2830;1351;1283;866;999;0;999;22"
"2831;1349;1281;871;999;0;999;23"
"2832;1347;1282;873;999;0;999;24"
"2833;1342;1283;875;1000;0;1000;21"
"2834;1346;1284;874;1000;0;1000;18"
"2835;1348;1285;873;1000;0;1000;20"
"2836;1349;1284;872;1000;0;1000;17"
"2837;1350;1284;874;999;0;999;19"
"2838;1351;1285;871;1000;0;1000;21"
"2839;1350;1287;871;1000;0;1000;25"
"2840;1352;1286;875;999;0;999;22"
"2841;1348;1288;873;1000;0;1000;20"
"2842;1347;1288;870;999;0;999;23"
"2843;1349;1290;871;1000;0;1000;21"
"2844;1349;1289;871;1000;0;1000;20"
"2845;1352;1288;871;1000;0;1000;18"
"2846;1362;1286;873;1000;0;1000;20"
"2847;1365;1285;877;1000;0;1000;20"
"2848;1368;1283;878;999;0;999;19"
"2849;1366;1280;876;999;0;999;19"
"2850;1367;1279;879;999;0;999;19"
"2851;1365;1281;881;999;0;999;22"
"2852;1363;1281;882;999;0;999;19"
"2853;1362;1282;882;1000;0;1000;18"
"2854;1358;1283;884;1000;0;1000;18"
"2855;1355;1281;884;1000;0;1000;21"
"2856;1357;1281;884;999;0;999;24"
"2857;1351;1278;883;999;0;999;19"
"2858;1346;1275;885;1000;0;1000;21"
"2859;1342;1272;886;1000;0;1000;21"
"2860;1340;1273;888;999;0;999;22"
"2861;1337;1274;889;999;0;999;26"
"2862;1335;1275;888;999;0;999;27"
"2863;1335;1275;889;1000;0;1000;21"
"2864;1334;1273;890;999;0;999;24"
"2865;1331;1272;885;999;0;999;23"
"2866;1334;1272;885;1000;0;1000;21"
"2867;1332;1269;885;1000;0;1000;20"
"2868;1336;1269;889;999;0;999;22"
"2869;1341;1268;885;1000;0;1000;25"
"2870;1338;1269;888;999;0;999;24"
"2871;1329;1271;889;999;0;999;27"
"2872;1324;1270;891;1000;0;1000;25"
"2873;1328;1270;893;999;0;999;29"
"2874;1323;1270;895;999;0;999;26"
"2875;1322;1272;897;999;0;999;28"
"2876;1321;1272;898;999;0;999;23"
"2877;1324;1271;898;1000;0;1000;18"
"2878;1323;1272;899;1000;0;1000;20"
"2879;1320;1271;895;999;0;999;26"
"2880;1319;1272;895;999;0;999;23"
"2881;1319;1273;896;1000;0;1000;20"
"2882;1318;1271;902;1000;0;1000;21"
"2883;1314;1272;906;999;0;999;24"
"2884;1310;1271;905;999;0;999;26"
"2885;1304;1269;904;999;0;999;27"
"2886;1300;1267;903;999;0;999;23"
"2887;1297;1269;905;999;0;999;27"
"2888;1297;1268;905;999;0;999;26"
"2889;1299;1269;905;999;0;999;26"
"2890;1305;1267;906;1000;0;1000;25"
"2891;1305;1265;907;999;0;999;22"
"2892;1302;1269;911;1000;0;1000;25"
"2893;1301;1266;910;1000;0;1000;21"
"2894;1303;1267;913;999;0;999;22"
"2895;1298;1269;914;999;0;999;23"
"2896;1300;1270;911;999;0;999;23"
"2897;1298;1270;913;1000;0;1000;25"
"2898;1301;1272;913;999;0;999;26"
"2899;1303;1273;911;999;0;999;28"
"2900;1301;1274;912;1000;0;1000;25"
"2901;1306;1273;911;999;0;999;24"
"2902;1308;1270;909;999;0;999;23"
"2903;1310;1269;908;999;0;999;23"
"2904;1312;1271;906;999;0;999;24"
"2905;1312;1270;908;1000;0;1000;25"
"2906;1311;1270;909;999;0;999;28"
"2907;1310;1271;908;999;0;999;27"
"2908;1308;1270;911;1000;0;1000;20"
"2909;1307;1268;911;999;0;999;23"
"2910;1302;1268;911;1000;0;1000;25"
"2911;1297;1266;913;999;0;999;28"
"2912;1296;1266;913;1000;0;1000;18"
"2913;1292;1266;916;999;0;999;24"
"2914;1289;1268;915;999;0;999;22"
"2915;1291;1267;916;999;0;999;22"
"2916;1294;1266;913;999;0;999;22"
"2917;1294;1266;913;999;0;999;24"
"2918;1295;1264;914;999;0;999;22"
"2919;1300;1261;914;1000;0;1000;25"
"2920;1301;1259;913;999;0;999;24"
"2921;1300;1259;910;1000;0;1000;25"
"2922;1305;1258;907;999;0;999;26"
"2923;1309;1259;909;1000;0;1000;25"
"2924;1312;1261;910;999;0;999;28"
"2925;1317;1263;913;999;0;999;24"
"2926;1315;1263;912;999;0;999;26"
"2927;1319;1262;910;999;0;999;26"
"2928;1325;1261;911;999;0;999;24"
"2929;1326;1261;912;1000;0;1000;25"
"2930;1330;1263;913;999;0;999;27"
"2931;1335;1261;913;999;0;999;26"
"2932;1337;1261;914;999;0;999;26"
"2933;1334;1262;915;999;0;999;22"
"2934;1330;1264;914;999;0;999;23"
"2935;1332;1265;912;999;0;999;24"
"2936;1330;1266;912;1000;0;1000;25"
"2937;1335;1263;913;999;0;999;26"
"2938;1330;1262;912;999;0;999;26"
"2939;1339;1261;911;999;0;999;24"
"2940;1342;1259;910;999;0;999;22"
"2941;1339;1261;908;999;0;999;24"
"2942;1336;1264;907;1000;0;1000;25"
"2943;1340;1264;909;999;0;999;26"
"2944;1340;1263;912;999;0;999;28"
"2945;1343;1265;913;999;0;999;27"
"2946;1342;1270;912;999;0;999;26"
"2947;1342;1268;913;999;0;999;22"
"2948;1343;1272;914;999;0;999;24"
"2949;1346;1276;911;999;0;999;23"
"2950;1351;1279;909;999;0;999;23"
"2951;1352;1277;908;999;0;999;23"
"2952;1345;1279;908;1000;0;1000;20"
"2953;1339;1283;907;999;0;999;23"
"2954;1345;1283;907;1000;0;1000;20"
"2955;1343;1280;910;999;0;999;19"
"2956;1336;1281;912;999;0;999;22"
"2957;1330;1279;914;1000;0;1000;25"
"2958;1324;1279;913;1000;0;1000;25"
"2959;1318;1279;915;999;0;999;19"
"2960;1320;1277;913;999;0;999;22"
"2961;1318;1277;914;999;0;999;24"
"2962;1326;1278;911;999;0;999;24"
"2963;1322;1280;907;1000;0;1000;21"
"2964;1325;1280;906;999;0;999;22"
"2965;1326;1280;906;999;0;999;19"
"2966;1330;1280;905;1000;0;1000;20"
"2967;1335;1279;908;999;0;999;23"
"2968;1321;1275;911;999;0;999;23"
"2969;1314;1273;909;999;0;999;24"
"2970;1320;1275;909;999;0;999;22"
"2971;1325;1277;916;1000;0;1000;25"
"2972;1328;1275;910;999;0;999;26"
"2973;1347;1279;908;1000;0;1000;25"
"2974;1346;1277;906;1000;0;1000;25"
"2975;1354;1277;906;1000;0;1000;25"
"2976;1351;1275;904;1000;0;1000;25"
"2977;1351;1281;909;999;0;999;24"
"2978;1351;1277;909;1000;0;1000;20"
"2979;1350;1278;911;1000;0;1000;21"
"2980;1349;1274;910;999;0;999;23"
"2981;1348;1276;910;999;0;999;22"
"2982;1344;1278;906;999;0;999;22"
"2983;1347;1278;906;999;0;999;24"
"2984;1341;1281;909;999;0;999;27"
"2985;1338;1283;911;999;0;999;22"
"2986;1330;1287;915;999;0;999;23"
"2987;1335;1289;916;999;0;999;19"
"2988;1335;1289;916;1000;0;1000;21"
"2989;1331;1292;918;999;0;999;23"
"2990;1329;1294;923;1000;0;1000;21"
"2991;1334;1297;918;1000;0;1000;17"
"2992;1335;1299;922;1000;0;1000;18"
"2993;1330;1301;923;999;0;999;19"
"2994;1337;1300;920;999;0;999;19"
"2995;1331;1298;921;1000;0;1000;16"
"2996;1330;1299;922;1000;0;1000;16"
"2997;1331;1294;919;1000;0;1000;16"
"2998;1332;1290;917;1000;0;1000;16"
"2999;1329;1287;920;999;0;999;15"
"3000;1326;1286;919;1000;0;1000;16"
"3001;1333;1282;917;1000;0;1000;18"
"3002;1325;1282;919;1000;0;1000;18"
"3003;1323;1280;920;999;0;999;19"
"3004;1321;1281;916;999;0;999;22"
"3005;1325;1281;913;999;0;999;23"
"3006;1329;1283;917;999;0;999;23"
"3007;1317;1282;922;1000;0;1000;21"
"3008;1316;1280;925;1000;0;1000;21"
"3009;1318;1274;930;999;0;999;22"
"3010;1321;1274;935;999;0;999;22"
"3011;1325;1271;937;999;0;999;23"
"3012;1315;1267;940;999;0;999;23"
"3013;1322;1270;941;999;0;999;26"
"3014;1318;1270;943;999;0;999;22"
"3015;1332;1268;945;1000;0;1000;25"
"3016;1328;1264;944;999;0;999;27"
"3017;1334;1263;947;999;0;999;26"
"3018;1343;1264;946;999;0;999;24"
"3019;1354;1262;947;1000;0;1000;25"
"3020;1353;1263;946;999;0;999;19"
"3021;1348;1264;946;999;0;999;19"
"3022;1352;1265;947;999;0;999;24"
"3023;1350;1267;947;999;0;999;24"
"3024;1343;1273;947;999;0;999;22"
"3025;1334;1276;946;1000;0;1000;21"
"3026;1336;1274;944;999;0;999;22"
"3027;1344;1277;947;999;0;999;23"
"3028;1352;1279;945;1000;0;1000;25"
"3029;1348;1276;943;1000;0;1000;25"
"3030;1346;1274;941;999;0;999;23"
"3031;1348;1276;945;999;0;999;22"
"3032;1352;1276;945;1000;0;1000;21"
"3033;1349;1278;944;1000;0;1000;21"
"3034;1352;1279;942;1000;0;1000;21"
"3035;1350;1277;943;999;0;999;19"
"3036;1350;1275;944;999;0;999;22"
"3037;1351;1274;944;999;0;999;22"
"3038;1348;1271;944;999;0;999;22"
"3039;1346;1271;942;999;0;999;22"
"3040;1351;1269;941;999;0;999;24"
"3041;1348;1269;943;1000;0;1000;20"
"3042;1354;1267;942;999;0;999;23"
"3043;1354;1263;943;1000;0;1000;20"
"3044;1364;1261;946;1000;0;1000;20"
"3045;1363;1259;947;1000;0;1000;21"
"3046;1363;1263;946;999;0;999;26"
"3047;1368;1264;944;999;0;999;26"
"3048;1373;1262;941;999;0;999;28"
"3049;1372;1260;941;999;0;999;27"
"3050;1368;1260;944;999;0;999;26"
"3051;1370;1259;944;999;0;999;22"
"3052;1365;1264;945;999;0;999;26"
"3053;1375;1265;945;1000;0;1000;25"
"3054;1372;1263;943;999;0;999;22"
"3055;1370;1260;945;1000;0;1000;21"
"3056;1369;1261;946;999;0;999;22"
"3057;1366;1260;948;999;0;999;23"
"3058;1356;1265;947;999;0;999;22"
"3059;1353;1266;947;1000;0;1000;20"
"3060;1352;1267;947;999;0;999;24"
"3061;1347;1266;948;999;0;999;23"
"3062;1341;1266;946;999;0;999;24"
"3063;1341;1268;942;999;0;999;24"
"3064;1342;1270;943;999;0;999;23"
"3065;1343;1271;940;1000;0;1000;20"
"3066;1339;1273;940;1000;0;1000;21"
"3067;1346;1275;939;999;0;999;23"
"3068;1351;1277;942;1000;0;1000;25"
"3069;1348;1278;946;1000;0;1000;25"
"3070;1360;1278;946;999;0;999;24"
"3071;1361;1278;947;999;0;999;24"
"3072;1357;1279;945;999;0;999;24"
"3073;1351;1283;945;999;0;999;24"
"3074;1348;1283;942;1000;0;1000;25"
"3075;1340;1283;942;999;0;999;23"
"3076;1343;1286;942;1000;0;1000;21"
"3077;1341;1285;942;1000;0;1000;21"
"3078;1339;1284;942;999;0;999;23"
"3079;1343;1284;945;1000;0;1000;20"
"3080;1348;1285;945;1000;0;1000;21"
"3081;1353;1285;944;999;0;999;19"
"3082;1344;1282;948;999;0;999;24"
"3083;1338;1283;946;1000;0;1000;21"
"3084;1339;1282;941;999;0;999;23"
"3085;1339;1283;940;999;0;999;23"
"3086;1334;1282;939;999;0;999;23"
"3087;1323;1287;936;999;0;999;22"
"3088;1325;1291;929;999;0;999;22"
"3089;1317;1290;932;999;0;999;19"
"3090;1318;1290;932;1000;0;1000;18"
"3091;1324;1291;932;1000;0;1000;18"
"3092;1326;1290;935;1000;0;1000;21"
"3093;1315;1290;940;999;0;999;22"
"3094;1323;1286;942;1000;0;1000;20"
"3095;1311;1285;947;999;0;999;22"
"3096;1311;1284;947;999;0;999;23"
"3097;1300;1285;947;999;0;999;23"
"3098;1319;1280;943;1000;0;1000;21"
"3099;1310;1281;944;999;0;999;19"
"3100;1303;1284;938;999;0;999;22"
"3101;1304;1282;940;999;0;999;19"
"3102;1303;1279;939;999;0;999;22"
"3103;1307;1280;939;999;0;999;23"
"3104;1305;1279;942;1000;0;1000;20"
"3105;1310;1279;939;999;0;999;19"
"3106;1310;1279;940;1000;0;1000;21"
"3107;1312;1276;946;999;0;999;23"
"3108;1315;1277;951;999;0;999;22"
"3109;1310;1281;954;999;0;999;22"
"3110;1296;1279;957;999;0;999;23"
"3111;1291;1280;957;999;0;999;19"
"3112;1292;1280;953;999;0;999;23"
"3113;1295;1281;952;1000;0;1000;21"
"3114;1296;1279;951;999;0;999;23"
"3115;1299;1281;952;999;0;999;23"
"3116;1294;1281;949;1000;0;1000;25"
"3117;1299;1282;953;1000;0;1000;25"
"3118;1301;1286;956;999;0;999;26"
"3119;1305;1283;957;999;0;999;22"
"3120;1302;1280;953;999;0;999;24"
"3121;1305;1280;954;1000;0;1000;21"
"3122;1309;1282;959;1000;0;1000;21"
"3123;1312;1281;962;999;0;999;19"
"3124;1310;1282;966;1000;0;1000;21"
"3125;1312;1282;966;1000;0;1000;21"
"3126;1301;1282;971;999;0;999;22"
"3127;1305;1281;972;999;0;999;22"
"3128;1306;1278;977;999;0;999;24"
"3129;1303;1282;984;1000;0;1000;20"
"3130;1302;1282;990;999;0;999;19"
"3131;1301;1283;991;1000;0;1000;20"
"3132;1302;1278;997;999;0;999;19"
"3133;1306;1274;998;1000;0;1000;20"
"3134;1306;1275;1000;1000;0;1000;20"
"3135;1309;1278;1003;999;0;999;26"
"3136;1313;1277;1007;999;0;999;22"
"3137;1314;1282;1006;999;0;999;24"
"3138;1308;1283;1004;999;0;999;19"
"3139;1303;1285;1003;999;0;999;19"
"3140;1307;1283;1004;999;0;999;15"
"3141;1307;1277;1004;1000;0;1000;17"
"3142;1307;1274;1006;999;0;999;15"
"3143;1311;1272;1005;1000;0;1000;17"
"3144;1322;1271;1007;1000;0;1000;21"
"3145;1330;1269;1003;999;0;999;23"
"3146;1328;1268;1003;999;0;999;23"
"3147;1326;1269;1003;999;0;999;26"
"3148;1323;1272;1003;1000;0;1000;25"
"3149;1319;1268;1004;1000;0;1000;25"
"3150;1310;1265;1002;1000;0;1000;25"
"3151;1308;1265;1008;999;0;999;27"
"3152;1313;1265;1009;1000;0;1000;21"
"3153;1310;1258;1008;999;0;999;23"
"3154;1313;1253;1008;1000;0;1000;25"
"3155;1315;1254;1011;999;0;999;27"
"3156;1316;1253;1010;999;0;999;28"
"3157;1328;1253;1010;999;0;999;30"
"3158;1333;1253;1011;999;0;999;22"
"3159;1331;1255;1010;999;0;999;27"
"3160;1331;1258;1009;999;0;999;31"
"3161;1329;1259;1009;999;0;999;30"
"3162;1328;1258;1008;999;0;999;23"
"3163;1325;1259;1007;999;0;999;24"
"3164;1337;1256;1008;1000;0;1000;25"
"3165;1346;1249;1008;999;0;999;22"
"3166;1347;1240;1003;1000;0;1000;21"
"3167;1358;1237;1006;999;0;999;23"
"3168;1369;1241;1007;999;0;999;22"
"3169;1382;1250;1003;1000;0;1000;25"
"3170;1365;1244;1000;999;0;999;24"
"3171;1376;1246;1005;1000;0;1000;25"
"3172;1367;1247;1003;999;0;999;24"
"3173;1357;1246;1004;999;0;999;24"
"3174;1351;1249;1008;999;0;999;26"
"3175;1344;1250;1012;999;0;999;24"
"3176;1340;1249;1015;1000;0;1000;25"
"3177;1349;1246;1017;999;0;999;27"
"3178;1357;1251;1016;999;0;999;29"
"3179;1361;1248;1016;999;0;999;27"
"3180;1367;1249;1020;999;0;999;26"
"3181;1373;1252;1022;999;0;999;26"
"3182;1380;1256;1023;999;0;999;22"
"3183;1387;1257;1027;999;0;999;26"
"3184;1383;1263;1029;999;0;999;28"
"3185;1384;1264;1033;999;0;999;26"
"3186;1379;1265;1034;999;0;999;27"
"3187;1373;1263;1034;1000;0;1000;25"
"3188;1367;1259;1035;999;0;999;23"
"3189;1360;1260;1035;999;0;999;26"
"3190;1357;1257;1031;1000;0;1000;25"
"3191;1355;1257;1031;999;0;999;23"
"3192;1363;1254;1032;999;0;999;22"
"3193;1364;1255;1031;999;0;999;27"
"3194;1371;1256;1029;999;0;999;26"
"3195;1362;1257;1031;999;0;999;23"
"3196;1359;1260;1031;999;0;999;27"
"3197;1359;1262;1030;999;0;999;27"
"3198;1356;1263;1028;1000;0;1000;25"
"3199;1365;1263;1029;999;0;999;27"
"3200;1372;1263;1032;999;0;999;23"
"3201;1371;1266;1037;1000;0;1000;25"
"3202;1365;1269;1036;999;0;999;23"
