day;avg_size;avg_speed;avg_senserange;dominant_size;dominant_speed;dominant_sense;n_creatures
0;1000;1000;1000;0;0;0;50
1;999;999;999;0;0;0;50
2;998;999;999;36;73;158;82
3;998;1000;999;129;116;220;77
4;998;1000;999;140;84;183;71
5;998;1001;1000;154;84;211;71
6;998;1001;1000;194;149;194;67
7;998;1002;1000;160;123;185;81
8;999;1003;1001;138;166;166;72
9;1000;1004;1002;196;181;106;66
10;1001;1006;1003;191;123;95;73
11;1001;1007;1002;130;101;115;69
12;1000;1008;1002;80;145;112;62
13;1001;1009;1002;64;225;80;62
14;1001;1013;1000;44;328;74;67
15;1001;1015;1001;27;402;41;72
16;1002;1017;1002;43;521;57;69
17;1003;1019;1001;54;575;82;73
18;1002;1022;1002;58;632;88;68
19;1001;1023;1002;57;642;114;70
20;1000;1024;1003;62;703;93;64
21;998;1025;1003;62;656;31;64
22;997;1025;1004;75;651;30;66
23;1000;1027;1001;166;652;41;72
24;1003;1028;1003;190;634;47;63
25;1002;1028;1003;105;701;35;57
26;1006;1030;1000;142;785;57;70
27;1007;1032;1003;138;815;76;65
28;1007;1035;1003;164;880;134;67
29;1006;1037;1003;179;910;149;67
30;1005;1037;1003;155;965;86;58
31;1003;1040;1002;132;955;102;68
32;1004;1043;999;123;984;107;65
33;1004;1044;999;112;983;145;62
34;1005;1047;999;104;970;119;67
35;1005;1048;1001;47;984;79;63
36;1004;1050;1001;74;955;89;67
37;1004;1052;998;79;920;142;63
38;1007;1055;998;60;893;136;66
39;1010;1058;998;111;861;138;72
40;1009;1061;998;101;855;144;69
41;1008;1062;998;62;812;140;64
42;1010;1063;999;16;864;135;59
43;1007;1066;1000;31;921;156;64
44;1008;1068;1000;32;935;129;62
45;1010;1070;999;18;925;129;54
46;1011;1071;1001;0;933;133;60
47;1008;1075;1003;0;923;153;65
48;1010;1074;1001;0;864;169;59
49;1010;1074;1001;0;887;145;62
50;1009;1075;1002;0;900;166;60
51;1007;1077;1001;0;883;199;60
52;1006;1079;1000;0;892;160;56
53;1010;1081;997;0;916;150;60
54;1014;1084;999;0;951;145;62
55;1016;1086;999;0;950;150;60
56;1013;1089;1002;0;949;169;59
57;1011;1091;1006;0;913;189;58
58;1011;1092;1005;0;932;237;59
59;1012;1094;1005;0;937;250;64
60;1011;1096;1009;0;964;263;57
61;1009;1098;1014;0;981;327;55
62;1009;1100;1017;0;1000;448;58
63;1009;1101;1015;0;1000;416;60
64;1011;1104;1019;0;999;372;59
65;1012;1110;1022;0;1000;461;52
66;1015;1109;1020;0;1000;596;52
67;1016;1110;1021;0;999;698;53
68;1020;1114;1019;0;1000;692;52
69;1017;1115;1019;0;1000;692;52
70;1016;1115;1019;0;1000;745;55
71;1015;1116;1020;0;999;728;59
72;1015;1116;1023;0;999;754;53
73;1016;1119;1021;0;1000;823;51
74;1016;1121;1018;0;999;792;53
75;1017;1125;1024;0;1000;800;55
76;1017;1126;1028;0;1000;875;48
77;1019;1128;1025;0;1000;872;47
78;1022;1131;1028;0;1000;826;52
79;1023;1132;1029;0;1000;875;48
80;1023;1133;1031;0;1000;918;49
81;1021;1134;1032;0;1000;942;52
82;1019;1135;1033;0;999;962;53
83;1019;1139;1035;0;1000;1000;50
84;1020;1140;1035;0;999;999;46
85;1021;1141;1037;0;1000;1000;50
86;1023;1146;1037;0;1000;1000;51
87;1020;1150;1037;0;1000;1000;49
88;1018;1152;1039;0;1000;1000;47
89;1019;1153;1040;0;1000;1000;47
90;1018;1155;1038;0;1000;1000;48
91;1018;1158;1035;0;1000;1000;49
92;1016;1160;1032;0;1000;1000;49
93;1016;1161;1031;0;999;999;46
94;1017;1163;1029;0;1000;1000;43
95;1016;1162;1031;0;999;999;44
96;1013;1166;1032;0;1000;1000;48
97;1012;1167;1035;0;999;999;46
98;1013;1169;1032;0;999;999;46
99;1010;1172;1030;0;1000;1000;43
100;1010;1172;1029;0;1000;1000;42
101;1008;1177;1026;0;1000;1000;47
102;1009;1179;1028;0;1000;1000;45
103;1009;1179;1027;0;1000;1000;45
104;1008;1182;1027;0;1000;1000;45
105;1007;1183;1029;0;1000;1000;45
106;1006;1186;1028;0;1000;1000;48
107;1004;1183;1028;0;1000;1000;47
108;1007;1185;1029;0;1000;1000;41
109;1012;1184;1032;0;999;999;38
110;1011;1188;1032;0;1000;1000;42
111;1010;1190;1034;0;1000;1000;47
112;1007;1194;1035;0;999;999;44
113;1006;1195;1035;0;999;999;44
114;1003;1196;1036;0;1000;1000;40
115;1004;1197;1038;0;1000;1000;45
116;1005;1197;1034;0;1000;1000;40
117;1005;1197;1033;0;999;999;46
118;1005;1198;1031;0;999;999;46
119;1008;1198;1031;0;999;999;44
120;1006;1198;1029;0;1000;1000;41
121;1004;1200;1030;0;999;999;44
122;999;1201;1026;0;1000;1000;42
123;998;1201;1028;0;1000;1000;39
124;992;1201;1028;0;1000;1000;42
125;989;1201;1027;0;1000;1000;42
126;988;1199;1024;0;999;999;44
127;988;1199;1023;0;1000;1000;40
128;989;1202;1026;0;1000;1000;40
129;990;1201;1029;0;1000;1000;41
130;989;1202;1031;0;1000;1000;42
131;992;1202;1036;0;1000;1000;48
132;994;1202;1036;0;999;999;46
133;994;1201;1035;0;1000;1000;45
134;993;1200;1036;0;1000;1000;41
135;993;1199;1037;0;999;999;44
136;995;1199;1036;0;999;999;44
137;996;1200;1038;0;1000;1000;43
138;998;1201;1038;0;999;999;46
139;1002;1201;1040;0;1000;1000;42
140;1005;1207;1042;0;1000;1000;42
141;1004;1212;1045;0;1000;1000;41
142;1003;1216;1045;0;1000;1000;41
143;1001;1215;1045;0;1000;1000;42
144;999;1216;1044;0;1000;1000;39
145;1005;1222;1045;0;1000;1000;45
146;1006;1224;1041;0;999;999;44
147;1003;1230;1043;0;1000;1000;41
148;1003;1230;1045;0;1000;1000;42
149;1003;1232;1046;0;1000;1000;41
150;1004;1234;1046;0;999;999;44
151;1004;1239;1044;0;1000;1000;41
152;1004;1240;1046;0;1000;1000;39
153;1005;1243;1046;0;1000;1000;36
154;1007;1246;1051;0;1000;1000;39
155;1009;1248;1056;0;1000;1000;39
156;1008;1248;1057;0;1000;1000;36
157;1009;1249;1057;0;999;999;38
158;1009;1248;1053;0;1000;1000;42
159;1010;1249;1052;0;1000;1000;40
160;1013;1251;1050;0;999;999;33
161;1014;1252;1048;0;1000;1000;34
162;1017;1253;1051;0;999;999;31
163;1018;1256;1045;0;999;999;33
164;1019;1256;1046;0;1000;1000;35
165;1020;1256;1049;0;999;999;33
166;1021;1257;1051;0;1000;1000;36
167;1020;1254;1052;0;1000;1000;35
168;1018;1251;1047;0;999;999;33
169;1019;1251;1045;0;1000;1000;35
170;1018;1254;1052;0;999;999;37
171;1016;1255;1054;0;1000;1000;39
172;1014;1257;1057;0;1000;1000;36
173;1014;1253;1063;0;999;999;38
174;1018;1254;1072;0;1000;1000;34
175;1020;1255;1071;0;1000;1000;36
176;1023;1258;1071;0;1000;1000;36
177;1025;1260;1070;0;1000;1000;35
178;1027;1265;1063;0;999;999;33
179;1027;1264;1061;0;999;999;29
180;1028;1264;1059;0;999;999;31
181;1028;1265;1060;0;1000;1000;35
182;1028;1263;1061;0;999;999;37
183;1027;1260;1067;0;1000;1000;32
184;1025;1259;1074;0;999;999;31
185;1023;1258;1074;0;1000;1000;32
186;1021;1256;1075;0;1000;1000;36
187;1023;1259;1075;0;999;999;37
188;1024;1262;1078;0;1000;1000;35
189;1024;1260;1075;0;1000;1000;32
190;1023;1262;1074;0;1000;1000;35
191;1022;1266;1074;0;1000;1000;35
192;1022;1269;1072;0;999;999;33
193;1022;1266;1075;0;1000;1000;32
194;1024;1267;1075;0;999;999;30
195;1024;1264;1074;0;999;999;28
196;1025;1262;1071;0;999;999;30
197;1024;1262;1073;0;1000;1000;32
198;1022;1263;1072;0;999;999;33
199;1021;1262;1070;0;1000;1000;35
200;1020;1261;1065;0;1000;1000;35
201;1020;1259;1063;0;999;999;33
202;1020;1257;1061;0;1000;1000;32
203;1021;1256;1060;0;999;999;31
204;1022;1256;1063;0;1000;1000;34
205;1022;1259;1061;0;1000;1000;36
206;1023;1259;1063;0;1000;1000;32
207;1022;1259;1068;0;1000;1000;35
208;1022;1258;1063;0;1000;1000;34
209;1021;1255;1061;0;999;999;38
210;1022;1255;1067;0;1000;1000;32
211;1021;1256;1067;0;1000;1000;34
212;1023;1257;1069;0;1000;1000;34
213;1022;1259;1070;0;1000;1000;32
214;1022;1258;1073;0;1000;1000;32
215;1022;1260;1071;0;999;999;37
216;1018;1260;1066;0;999;999;38
217;1017;1263;1065;0;999;999;38
218;1014;1263;1064;0;999;999;38
219;1018;1263;1067;0;1000;1000;36
220;1014;1262;1066;0;1000;1000;36
221;1017;1267;1073;0;1000;1000;39
222;1016;1269;1072;0;999;999;37
223;1015;1269;1078;0;1000;1000;36
224;1014;1271;1077;0;999;999;31
225;1014;1272;1085;0;1000;1000;35
226;1016;1272;1089;0;1000;1000;35
227;1014;1271;1080;0;999;999;33
228;1016;1270;1082;0;999;999;30
229;1014;1267;1087;0;1000;1000;34
230;1014;1267;1088;0;999;999;30
231;1015;1268;1092;0;999;999;30
232;1014;1270;1097;0;1000;1000;35
233;1015;1272;1095;0;1000;1000;35
234;1019;1274;1093;0;1000;1000;35
235;1020;1275;1097;0;1000;1000;36
236;1018;1278;1100;0;1000;1000;35
237;1018;1278;1099;0;999;999;28
238;1019;1281;1090;0;999;999;28
239;1021;1285;1091;0;999;999;31
240;1020;1288;1094;0;999;999;30
241;1016;1288;1096;0;999;999;31
242;1018;1288;1095;0;999;999;28
243;1021;1288;1099;0;999;999;31
244;1023;1290;1105;0;999;999;33
245;1027;1289;1110;0;999;999;31
246;1028;1290;1109;0;999;999;31
247;1031;1290;1114;0;999;999;31
248;1033;1289;1114;0;999;999;30
249;1035;1291;1115;0;999;999;31
250;1034;1291;1118;0;999;999;28
251;1034;1292;1121;0;999;999;24
252;1035;1290;1123;0;1000;1000;25
253;1032;1291;1122;0;999;999;28
254;1031;1290;1117;0;999;999;31
255;1031;1290;1115;0;999;999;31
256;1033;1289;1112;0;1000;1000;32
257;1036;1289;1111;0;999;999;29
258;1034;1292;1112;0;999;999;27
259;1030;1293;1117;0;999;999;28
260;1029;1295;1118;0;999;999;27
261;1028;1295;1125;0;999;999;30
262;1027;1296;1125;0;999;999;27
263;1027;1292;1125;0;1000;1000;25
264;1028;1294;1124;0;999;999;29
265;1029;1290;1126;0;999;999;27
266;1029;1288;1123;0;999;999;26
267;1029;1288;1126;0;999;999;28
268;1024;1288;1123;0;999;999;28
269;1026;1287;1122;0;999;999;29
270;1021;1288;1123;0;999;999;29
271;1028;1288;1130;0;999;999;26
272;1030;1287;1134;0;999;999;28
273;1037;1287;1137;0;999;999;31
274;1042;1288;1138;0;999;999;30
275;1042;1289;1136;0;999;999;29
276;1048;1289;1132;0;1000;1000;35
277;1046;1289;1130;0;999;999;30
278;1046;1290;1138;0;999;999;28
279;1043;1287;1143;0;999;999;27
280;1047;1286;1145;0;999;999;27
281;1050;1284;1148;0;999;999;29
282;1045;1282;1150;0;999;999;27
283;1046;1280;1151;0;999;999;26
284;1047;1281;1151;0;999;999;27
285;1053;1280;1152;0;999;999;29
286;1055;1278;1153;0;1000;1000;32
287;1055;1279;1153;0;999;999;31
288;1067;1280;1154;0;999;999;33
289;1068;1279;1152;0;999;999;29
290;1074;1277;1152;0;1000;1000;34
291;1074;1277;1150;0;999;999;33
292;1076;1279;1153;0;1000;1000;35
293;1080;1280;1155;0;999;999;30
294;1083;1280;1153;0;999;999;31
295;1084;1280;1153;0;999;999;33
296;1087;1278;1154;0;999;999;33
297;1089;1278;1155;0;1000;1000;35
298;1089;1279;1157;0;999;999;37
299;1085;1280;1155;0;1000;1000;34
300;1084;1281;1160;0;1000;1000;35
301;1081;1281;1160;0;999;999;33
302;1083;1281;1160;0;999;999;33
303;1082;1283;1157;0;1000;1000;34
304;1083;1284;1154;0;1000;1000;34
305;1083;1287;1158;0;1000;1000;36
306;1085;1290;1156;0;1000;1000;32
307;1085;1292;1153;0;999;999;30
308;1086;1292;1153;0;999;999;30
309;1082;1292;1151;0;1000;1000;32
310;1085;1291;1147;0;1000;1000;34
311;1087;1290;1145;0;999;999;31
312;1085;1290;1148;0;999;999;31
313;1082;1288;1145;0;999;999;29
314;1088;1287;1143;0;999;999;33
315;1084;1289;1138;0;1000;1000;35
316;1085;1287;1139;0;1000;1000;32
317;1087;1285;1137;0;999;999;31
318;1088;1283;1141;0;999;999;31
319;1089;1283;1139;0;999;999;29
320;1088;1282;1136;0;1000;1000;32
321;1087;1282;1139;0;1000;1000;32
322;1090;1281;1140;0;999;999;31
323;1089;1282;1139;0;999;999;29
324;1085;1280;1133;0;999;999;27
325;1084;1279;1131;0;999;999;27
326;1082;1280;1123;0;999;999;31
327;1087;1279;1121;0;999;999;27
328;1089;1278;1123;0;999;999;26
329;1089;1279;1121;0;999;999;28
330;1085;1281;1118;0;1000;1000;34
331;1081;1283;1114;0;1000;1000;34
332;1078;1282;1114;0;1000;1000;34
333;1079;1282;1115;0;1000;1000;32
334;1079;1283;1118;0;999;999;33
335;1077;1285;1120;0;999;999;33
336;1076;1284;1118;0;999;999;31
337;1075;1283;1121;0;999;999;30
338;1074;1285;1123;0;999;999;31
339;1075;1287;1127;0;999;999;30
340;1077;1288;1129;0;999;999;33
341;1077;1291;1129;0;1000;1000;35
342;1074;1293;1126;0;999;999;29
343;1074;1293;1126;0;1000;1000;34
344;1071;1294;1115;0;999;999;33
345;1069;1292;1113;0;999;999;33
346;1074;1291;1113;0;1000;1000;32
347;1073;1290;1113;0;1000;1000;32
348;1070;1292;1114;0;999;999;30
349;1069;1294;1115;0;999;999;31
350;1070;1295;1114;0;999;999;31
351;1070;1293;1113;0;999;999;29
352;1072;1292;1113;0;999;999;31
353;1072;1292;1115;0;999;999;31
354;1073;1291;1113;0;999;999;29
355;1072;1292;1112;0;999;999;28
356;1073;1293;1112;0;1000;1000;32
357;1072;1291;1114;0;999;999;31
358;1071;1290;1112;0;1000;1000;32
359;1072;1289;1113;0;999;999;29
360;1072;1290;1114;0;999;999;33
361;1073;1288;1112;0;999;999;27
362;1072;1289;1112;0;1000;1000;32
363;1073;1287;1112;0;999;999;30
364;1072;1289;1110;0;1000;1000;32
365;1068;1290;1115;0;999;999;29
366;1069;1292;1115;0;999;999;24
367;1068;1296;1118;0;999;999;30
368;1067;1298;1119;0;999;999;27
369;1065;1298;1120;0;999;999;31
370;1066;1300;1120;0;1000;1000;32
371;1067;1299;1120;0;999;999;27
372;1065;1298;1119;0;999;999;27
373;1059;1297;1117;0;999;999;26
374;1056;1297;1117;0;999;999;23
375;1053;1294;1116;0;999;999;26
376;1048;1295;1115;0;999;999;28
377;1051;1294;1115;0;999;999;31
378;1054;1295;1114;0;999;999;31
379;1056;1293;1113;0;999;999;29
380;1062;1293;1109;0;999;999;27
381;1061;1293;1109;0;999;999;29
382;1063;1292;1108;0;1000;1000;34
383;1068;1290;1110;0;999;999;30
384;1072;1288;1112;0;999;999;28
385;1075;1289;1112;0;999;999;33
386;1075;1288;1113;0;1000;1000;32
387;1075;1290;1116;0;999;999;33
388;1077;1289;1118;0;999;999;30
389;1077;1291;1122;0;999;999;31
390;1079;1292;1124;0;999;999;28
391;1078;1293;1125;0;999;999;29
392;1079;1292;1125;0;999;999;29
393;1080;1295;1126;0;1000;1000;32
394;1082;1294;1126;0;1000;1000;36
395;1085;1295;1128;0;999;999;30
396;1087;1294;1129;0;999;999;30
397;1087;1294;1129;0;999;999;31
398;1084;1294;1130;0;999;999;30
399;1083;1294;1130;0;999;999;29
400;1083;1295;1131;0;1000;1000;34
401;1084;1296;1131;0;999;999;27
402;1084;1295;1132;0;999;999;29
403;1084;1295;1130;0;999;999;30
404;1085;1294;1130;0;999;999;29
405;1085;1294;1129;0;999;999;27
406;1084;1290;1125;0;999;999;31
407;1088;1289;1122;0;999;999;24
408;1087;1290;1119;0;999;999;27
409;1087;1289;1119;0;999;999;33
410;1085;1290;1120;0;999;999;30
411;1088;1290;1124;0;999;999;29
412;1088;1291;1123;0;999;999;31
413;1085;1289;1121;0;1000;1000;32
414;1082;1287;1120;0;999;999;30
415;1083;1288;1119;0;999;999;30
416;1086;1289;1114;0;999;999;33
417;1088;1289;1113;0;1000;1000;32
418;1090;1289;1110;0;999;999;33
419;1088;1291;1110;0;1000;1000;35
420;1087;1293;1111;0;1000;1000;36
421;1086;1292;1110;0;999;999;31
422;1086;1291;1112;0;1000;1000;36
423;1087;1291;1114;0;999;999;30
424;1085;1291;1114;0;999;999;33
425;1085;1290;1115;0;999;999;30
426;1084;1290;1121;0;1000;1000;32
427;1082;1290;1122;0;999;999;26
428;1081;1290;1124;0;999;999;29
429;1083;1289;1127;0;999;999;29
430;1083;1289;1128;0;999;999;30
431;1083;1287;1129;0;1000;1000;32
432;1086;1286;1130;0;999;999;28
433;1087;1284;1130;0;999;999;27
434;1085;1285;1126;0;1000;1000;35
435;1085;1287;1125;0;1000;1000;34
436;1083;1290;1128;0;999;999;30
437;1084;1290;1127;0;999;999;33
438;1082;1291;1130;0;1000;1000;36
439;1081;1291;1133;0;1000;1000;32
440;1079;1289;1132;0;999;999;28
441;1079;1288;1129;0;999;999;29
442;1079;1289;1126;0;999;999;27
443;1078;1288;1125;0;1000;1000;25
444;1078;1284;1125;0;1000;1000;25
445;1080;1283;1125;0;999;999;29
446;1078;1285;1125;0;999;999;33
447;1080;1285;1124;0;999;999;31
448;1080;1286;1126;0;999;999;30
449;1080;1283;1127;0;999;999;33
450;1081;1281;1125;0;999;999;33
451;1083;1278;1124;0;1000;1000;34
452;1085;1277;1125;0;1000;1000;36
453;1086;1279;1125;0;999;999;29
454;1086;1280;1123;0;999;999;31
455;1085;1281;1124;0;999;999;31
456;1084;1282;1122;0;999;999;31
457;1085;1280;1118;0;999;999;33
458;1085;1281;1119;0;999;999;31
459;1084;1281;1116;0;999;999;28
460;1085;1284;1115;0;1000;1000;32
461;1088;1286;1116;0;999;999;30
462;1089;1286;1118;0;999;999;33
463;1087;1287;1119;0;999;999;33
464;1085;1290;1120;0;999;999;31
465;1088;1287;1120;0;999;999;29
466;1088;1288;1118;0;999;999;30
467;1087;1293;1114;0;999;999;33
468;1087;1295;1110;0;1000;1000;32
469;1088;1295;1115;0;999;999;33
470;1086;1295;1117;0;999;999;31
471;1086;1293;1121;0;999;999;29
472;1085;1291;1120;0;999;999;31
473;1086;1289;1122;0;999;999;29
474;1088;1289;1119;0;999;999;33
475;1088;1290;1116;0;999;999;29
476;1088;1293;1116;0;1000;1000;34
477;1087;1292;1114;0;1000;1000;32
478;1086;1289;1115;0;999;999;31
479;1086;1287;1114;0;999;999;27
480;1084;1287;1112;0;999;999;29
481;1084;1285;1111;0;999;999;29
482;1083;1283;1112;0;999;999;27
483;1082;1279;1113;0;999;999;24
484;1083;1280;1112;0;999;999;26
485;1084;1278;1112;0;999;999;27
486;1085;1279;1111;0;999;999;30
487;1088;1278;1109;0;999;999;29
488;1091;1278;1109;0;999;999;30
489;1090;1278;1108;0;1000;1000;32
490;1089;1277;1110;0;1000;1000;32
491;1088;1279;1111;0;1000;1000;34
492;1087;1282;1114;0;1000;1000;36
493;1087;1285;1116;0;1000;1000;32
494;1088;1289;1114;0;999;999;27
495;1087;1289;1115;0;999;999;28
496;1089;1288;1114;0;999;999;33
497;1085;1289;1115;0;999;999;30
498;1083;1293;1113;0;999;999;30
499;1083;1292;1115;0;999;999;31
500;1081;1291;1115;0;999;999;33
501;1080;1289;1117;0;999;999;23
502;1079;1289;1118;0;999;999;27
503;1078;1288;1119;0;999;999;29
504;1078;1288;1119;0;999;999;31
505;1079;1287;1121;0;999;999;31
506;1077;1287;1122;0;999;999;31
507;1078;1290;1116;0;999;999;33
508;1076;1293;1117;0;999;999;28
509;1075;1295;1115;0;999;999;30
510;1074;1297;1114;0;999;999;30
511;1074;1298;1112;0;999;999;30
512;1075;1298;1113;0;1000;1000;32
513;1075;1299;1111;0;1000;1000;34
514;1073;1299;1111;0;999;999;29
515;1072;1302;1112;0;999;999;29
516;1070;1299;1113;0;999;999;30
517;1068;1298;1112;0;999;999;28
518;1070;1299;1111;0;1000;1000;25
519;1071;1302;1110;0;999;999;30
520;1071;1301;1111;0;999;999;30
521;1071;1303;1110;0;999;999;29
522;1073;1304;1111;0;999;999;31
523;1072;1305;1109;0;1000;1000;35
524;1072;1305;1109;0;999;999;30
525;1071;1304;1108;0;999;999;28
526;1069;1304;1108;0;1000;1000;32
527;1067;1303;1107;0;1000;1000;32
528;1070;1303;1107;0;999;999;27
529;1072;1303;1111;0;999;999;30
530;1072;1305;1114;0;999;999;31
531;1073;1306;1117;0;1000;1000;32
532;1073;1305;1118;0;999;999;24
533;1073;1306;1118;0;999;999;29
534;1068;1308;1118;0;999;999;30
535;1065;1308;1118;0;999;999;28
536;1064;1310;1117;0;999;999;27
537;1062;1312;1115;0;999;999;31
538;1060;1313;1115;0;999;999;29
539;1060;1312;1114;0;999;999;28
540;1060;1313;1117;0;1000;1000;32
541;1060;1312;1116;0;1000;1000;34
542;1060;1315;1117;0;999;999;30
543;1062;1315;1117;0;999;999;28
544;1062;1316;1121;0;1000;1000;32
545;1063;1316;1120;0;999;999;29
546;1062;1315;1115;0;999;999;31
547;1061;1314;1110;0;999;999;28
548;1061;1312;1107;0;999;999;30
549;1061;1312;1108;0;1000;1000;34
550;1060;1311;1107;0;1000;1000;32
551;1061;1312;1104;0;999;999;31
552;1061;1312;1107;0;999;999;31
553;1063;1313;1105;0;999;999;29
554;1063;1310;1109;0;999;999;30
555;1062;1310;1108;0;999;999;28
556;1060;1312;1106;0;999;999;28
557;1059;1308;1103;0;1000;1000;25
558;1059;1306;1103;0;999;999;24
559;1061;1308;1104;0;999;999;28
560;1059;1308;1110;0;999;999;26
561;1061;1306;1102;0;999;999;27
562;1061;1307;1101;0;999;999;28
563;1063;1306;1095;0;999;999;29
564;1061;1307;1097;0;999;999;29
565;1058;1306;1092;0;999;999;31
566;1058;1306;1089;0;999;999;29
567;1056;1306;1083;0;999;999;33
568;1056;1305;1082;0;999;999;29
569;1055;1306;1074;0;999;999;37
570;1053;1308;1077;0;1000;1000;25
571;1055;1308;1083;0;999;999;28
572;1055;1308;1078;0;999;999;27
573;1054;1310;1071;0;999;999;29
574;1054;1312;1070;0;999;999;28
575;1054;1310;1072;0;999;999;28
576;1055;1309;1072;0;999;999;28
577;1056;1310;1073;0;999;999;29
578;1057;1311;1076;0;999;999;30
579;1056;1311;1077;0;999;999;27
580;1055;1311;1080;0;999;999;28
581;1053;1310;1074;0;999;999;28
582;1054;1310;1077;0;999;999;26
583;1052;1308;1079;0;999;999;30
584;1052;1309;1076;0;999;999;30
585;1053;1309;1072;0;999;999;31
586;1057;1308;1071;0;999;999;26
587;1057;1308;1069;0;999;999;27
588;1063;1308;1071;0;1000;1000;25
589;1064;1307;1073;0;1000;1000;25
590;1065;1307;1076;0;999;999;26
591;1067;1308;1077;0;999;999;27
592;1067;1306;1080;0;999;999;28
593;1067;1306;1081;0;1000;1000;32
594;1068;1305;1086;0;999;999;29
595;1069;1304;1085;0;999;999;30
596;1070;1303;1088;0;999;999;31
597;1070;1303;1089;0;999;999;29
598;1072;1304;1088;0;999;999;30
599;1072;1306;1087;0;1000;1000;25
600;1074;1307;1089;0;999;999;27
601;1072;1308;1086;0;999;999;30
602;1074;1306;1084;0;1000;1000;34
603;1073;1306;1085;0;999;999;26
604;1070;1306;1085;0;999;999;30
605;1069;1311;1084;0;999;999;31
606;1068;1309;1080;0;999;999;31
607;1067;1310;1076;0;999;999;26
608;1066;1309;1071;0;999;999;26
609;1066;1307;1066;0;999;999;31
610;1066;1307;1066;0;999;999;30
611;1065;1308;1067;0;999;999;31
612;1064;1310;1071;0;1000;1000;34
613;1064;1311;1074;0;999;999;33
614;1063;1312;1076;0;999;999;33
615;1064;1312;1075;0;1000;1000;32
616;1065;1311;1075;0;999;999;30
617;1067;1311;1074;0;999;999;31
618;1067;1308;1071;0;999;999;30
619;1067;1308;1074;0;999;999;26
620;1065;1306;1074;0;1000;1000;25
621;1065;1305;1073;0;999;999;28
622;1064;1305;1073;0;999;999;28
623;1062;1303;1078;0;999;999;28
624;1063;1302;1079;0;999;999;29
625;1062;1302;1079;0;999;999;27
626;1062;1301;1074;0;999;999;24
627;1062;1302;1070;0;999;999;28
628;1062;1303;1072;0;999;999;26
629;1061;1305;1072;0;999;999;31
630;1058;1305;1070;0;999;999;31
631;1055;1305;1072;0;999;999;33
632;1053;1306;1075;0;999;999;28
633;1052;1307;1076;0;1000;1000;25
634;1052;1306;1076;0;999;999;26
635;1051;1308;1079;0;999;999;28
636;1050;1307;1080;0;1000;1000;21
637;1049;1308;1076;0;999;999;24
638;1050;1308;1076;0;999;999;24
639;1049;1307;1081;0;1000;1000;25
640;1051;1304;1080;0;999;999;26
641;1051;1305;1078;0;999;999;28
642;1051;1303;1079;0;1000;1000;25
643;1052;1304;1080;0;1000;1000;25
644;1052;1305;1083;0;999;999;27
645;1051;1305;1086;0;999;999;29
646;1052;1306;1086;0;999;999;29
647;1052;1307;1084;0;1000;1000;34
648;1051;1309;1088;0;999;999;33
649;1052;1310;1087;0;999;999;28
650;1053;1313;1087;0;999;999;28
651;1054;1313;1091;0;999;999;29
652;1053;1314;1094;0;999;999;28
653;1053;1314;1092;0;999;999;30
654;1055;1315;1095;0;1000;1000;34
655;1055;1317;1097;0;1000;1000;36
656;1056;1319;1103;0;999;999;31
657;1056;1320;1103;0;999;999;28
658;1058;1320;1105;0;999;999;30
659;1055;1320;1106;0;1000;1000;25
660;1054;1320;1112;0;999;999;26
661;1052;1319;1103;0;999;999;23
662;1053;1319;1092;0;1000;1000;25
663;1053;1318;1091;0;1000;1000;25
664;1054;1317;1087;0;999;999;30
665;1053;1316;1082;0;1000;1000;32
666;1054;1316;1086;0;999;999;26
667;1053;1316;1087;0;999;999;28
668;1055;1315;1089;0;999;999;28
669;1057;1315;1090;0;999;999;31
670;1059;1314;1093;0;1000;1000;36
671;1060;1314;1093;0;1000;1000;32
672;1059;1312;1091;0;999;999;27
673;1062;1312;1090;0;999;999;33
674;1063;1313;1098;0;999;999;29
675;1062;1312;1099;0;1000;1000;25
676;1062;1310;1097;0;999;999;28
677;1064;1310;1101;0;999;999;30
678;1063;1308;1104;0;999;999;28
679;1061;1307;1095;0;999;999;31
680;1061;1305;1095;0;999;999;31
681;1065;1304;1094;0;999;999;31
682;1068;1304;1087;0;999;999;30
683;1070;1303;1090;0;999;999;28
684;1072;1304;1096;0;999;999;31
685;1074;1303;1093;0;1000;1000;32
686;1076;1304;1103;0;1000;1000;35
687;1078;1303;1101;0;999;999;30
688;1080;1302;1101;0;1000;1000;32
689;1080;1299;1107;0;1000;1000;32
690;1083;1300;1114;0;999;999;29
691;1086;1298;1117;0;999;999;29
692;1089;1296;1121;0;999;999;31
693;1089;1294;1121;0;999;999;28
694;1089;1294;1121;0;1000;1000;32
695;1090;1292;1122;0;999;999;30
696;1089;1290;1120;0;1000;1000;25
697;1090;1292;1123;0;999;999;28
